,id,dataset,image_file,reference
572,0315_ck014_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0315_ck014_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
573,0079_HVS011_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0079_HVS011_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
574,0189_HVS021_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0189_HVS021_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
575,0584_ck045_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0584_ck045_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
576,0124_HVS014_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0124_HVS014_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
577,0241_ck008_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0241_ck008_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
578,0561_ck038_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0561_ck038_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
579,0130_N24_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0130_N24_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
580,0121_HVS014_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0121_HVS014_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
581,0045_HVS008_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0045_HVS008_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
582,0435_ck026_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0435_ck026_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
583,101_REPS013_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/101_REPS013_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
584,0024_N02_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0024_N02_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
585,0290_ck012_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0290_ck012_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
586,0107_N22_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0107_N22_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
587,0190_N9_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0190_N9_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
588,0113_HVS013_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0113_HVS013_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
589,0124_N24_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0124_N24_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
590,0511_ck033_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0511_ck033_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
591,0142_N25_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0142_N25_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
592,0122_HVS014_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0122_HVS014_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
593,0046_HVS008_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0046_HVS008_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
594,0155_HVS017_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0155_HVS017_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
595,138_REPS016_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/138_REPS016_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
596,0702_ck055_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0702_ck055_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
597,0156_HVS017_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0156_HVS017_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
598,0438_ck026_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0438_ck026_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
599,0557_ck036_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0557_ck036_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
600,0422_ck025_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0422_ck025_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
601,0506_ck032_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0506_ck032_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
602,0269_ck010_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0269_ck010_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
603,160_REPS019_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/160_REPS019_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
604,0318_ck014_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0318_ck014_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
605,0185_HVS020_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0185_HVS020_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
606,178_REPS020_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/178_REPS020_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
607,0655_ck052_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0655_ck052_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
608,228_REPS024_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/228_REPS024_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
609,0656_ck052_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0656_ck052_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
610,245_REPS026_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/245_REPS026_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
611,0036_N03_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0036_N03_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
612,393_REPS044_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/393_REPS044_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
613,0210_ck004_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0210_ck004_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
614,0136_N25_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0136_N25_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
615,0178_HVS020_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0178_HVS020_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
616,142_REPS016_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/142_REPS016_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
617,0203_ck003_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0203_ck003_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
618,0421_ck025_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0421_ck025_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
619,381_REPS041_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/381_REPS041_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
620,167_REPS019_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/167_REPS019_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
621,372_REPS040_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/372_REPS040_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
622,0011_HVS002_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0011_HVS002_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
623,0365_ck020_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0365_ck020_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
624,18_REPS002_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/18_REPS002_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
625,0701_ck055_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0701_ck055_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
626,0012_HVS002_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0012_HVS002_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
627,274_REPS030_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/274_REPS030_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
628,0070_N15_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0070_N15_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
629,0635_ck050_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0635_ck050_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
630,287_REPS031_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/287_REPS031_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
631,0466_ck029_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0466_ck029_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
632,0408_ck023_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0408_ck023_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
633,371_REPS040_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/371_REPS040_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
634,0007_HVS002_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0007_HVS002_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
635,0064_N15_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0064_N15_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
636,382_REPS041_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/382_REPS041_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
637,0066_HVS009_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0066_HVS009_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
638,0568_ck038_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0568_ck038_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
639,0054_N11_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0054_N11_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
640,141_REPS016_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/141_REPS016_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
641,365_REPS040_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/365_REPS040_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
642,29_REPS003_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/29_REPS003_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
643,204_REPS022_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/204_REPS022_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
644,340_REPS038_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/340_REPS038_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
645,7_REPS001_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/7_REPS001_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
646,0518_ck033_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0518_ck033_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
647,0065_HVS009_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0065_HVS009_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
648,0325_ck017_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0325_ck017_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
649,246_REPS026_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/246_REPS026_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
650,0674_ck053_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0674_ck053_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
651,0460_ck028_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0460_ck028_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
652,78_REPS010_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/78_REPS010_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
653,120_REPS014_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/120_REPS014_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
654,0326_ck017_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0326_ck017_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
655,280_REPS031_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/280_REPS031_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
656,0488_ck031_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0488_ck031_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
657,0077_HVS010_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0077_HVS010_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
658,0550_ck036_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0550_ck036_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
659,0214_ck004_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0214_ck004_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
660,0163_N28_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0163_N28_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
661,347_REPS038_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/347_REPS038_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
662,0465_ck029_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0465_ck029_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
663,0376_ck021_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0376_ck021_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
664,0468_ck029_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0468_ck029_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
665,0044_HVS008_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0044_HVS008_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
666,0406_ck023_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0406_ck023_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
667,374_REPS041_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/374_REPS041_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
668,102_REPS013_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/102_REPS013_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
669,0123_HVS014_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0123_HVS014_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
670,334_REPS037_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/334_REPS037_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
671,0095_N21_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0095_N21_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
672,0432_ck026_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0432_ck026_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
673,0149_HVS016_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0149_HVS016_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
674,0188_HVS021_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0188_HVS021_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
675,0382_ck021_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0382_ck021_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
676,316_REPS034_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/316_REPS034_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
677,0114_HVS013_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0114_HVS013_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
678,0279_ck011_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0279_ck011_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
679,57_REPS005_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/57_REPS005_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
680,279_REPS031_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/279_REPS031_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
681,0381_ck021_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0381_ck021_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
682,0370_ck020_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0370_ck020_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
683,0111_N23_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0111_N23_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
684,105_REPS013_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/105_REPS013_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
685,0166_HVS018_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0166_HVS018_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
686,0431_ck026_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0431_ck026_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
687,0165_HVS018_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0165_HVS018_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
688,24_REPS002_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/24_REPS002_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
689,209_REPS023_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/209_REPS023_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
690,311_REPS034_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/311_REPS034_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
691,0138_N25_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0138_N25_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
692,0450_ck027_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0450_ck027_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
693,0116_N23_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0116_N23_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
694,0405_ck023_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0405_ck023_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
695,118_REPS014_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/118_REPS014_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
696,0375_ck021_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0375_ck021_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
697,0036_HVS006_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0036_HVS006_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
698,59_REPS005_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/59_REPS005_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
699,0209_ck004_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0209_ck004_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
700,0443_ck027_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0443_ck027_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
